Date,Gold_INR_per_gram,Silver_INR_per_gram,Platinum_INR_per_gram,Diamond_INR_per_carat
12-12-2018,29054.07,33.26,1880.2,2796.84
13-12-2018,28826.6,33.05,1845.77,2761.42
14-12-2018,28454.56,32.3,1802.28,2685.64
15-12-2018,28454.56,32.3,1802.28,2685.64
16-12-2018,28454.56,32.3,1802.28,2685.64
17-12-2018,28839.37,32.74,1835.93,2690.87
18-12-2018,28752.46,32.48,1825.22,2699.9
19-12-2018,28408.6,32.27,1802.85,2602.39
20-12-2018,28716.45,32.44,1805.8,2655.42
21-12-2018,28338.34,31.89,1795.95,2609.77
22-12-2018,28338.34,31.89,1795.95,2609.77
23-12-2018,28338.34,31.89,1795.95,2609.77
24-12-2018,28582.78,32.07,1778.78,2601.96
25-12-2018,28582.78,32.07,1778.78,2601.96
26-12-2018,28661.92,32.78,1805.48,2687.15
27-12-2018,28807.88,33.15,1794.15,2681.13
28-12-2018,28800.68,33.36,1776.78,2659.39
29-12-2018,28800.68,33.36,1776.78,2659.39
30-12-2018,28800.68,33.36,1776.78,2659.39
31-12-2018,28736.94,33.56,1789.23,2678.03
01-01-2019,28736.94,33.56,1789.23,2678.03
02-01-2019,28710.12,33.7,1790.96,2669.89
03-01-2019,29056,34.18,1787.04,2647.29
04-01-2019,28991.53,34.32,1857.88,2772.16
05-01-2019,28991.53,34.32,1857.88,2772.16
06-01-2019,28991.53,34.32,1857.88,2772.16
07-01-2019,28763.57,33.88,1829.35,2749.25
08-01-2019,28800.68,33.93,1832.59,2799.38
09-01-2019,29153.14,34.24,1854.15,2865.48
10-01-2019,29140.2,34.15,1862.91,2845.3
11-01-2019,29264.78,34.26,1848.52,2850.96
12-01-2019,29264.78,34.26,1848.52,2850.96
13-01-2019,29264.78,34.26,1848.52,2850.96
14-01-2019,29165.2,34.16,1807.24,2734.58
15-01-2019,29395.25,34.37,1818.29,2737.48
16-01-2019,29521.78,34.42,1836.31,2744.41
17-01-2019,29621.17,34.33,1853.45,2578.89
18-01-2019,29260.69,33.87,1821.91,2576.5
19-01-2019,29260.69,33.87,1821.91,2576.5
20-01-2019,29260.69,33.87,1821.91,2576.5
21-01-2019,29260.69,33.87,1821.91,2576.5
22-01-2019,29481.81,33.93,1807.99,2534.68
23-01-2019,29384.3,33.93,1814.45,2529.15
24-01-2019,29262.72,33.73,1827.92,2528.46
25-01-2019,29611.6,34.53,1856.72,2616.45
26-01-2019,29611.6,34.53,1856.72,2616.45
27-01-2019,29611.6,34.53,1856.72,2616.45
28-01-2019,29719.43,34.68,1847.65,2622.53
29-01-2019,29900.19,34.91,1851.11,2657.82
30-01-2019,30162.21,35.37,1869.74,2701.75
31-01-2019,30175.72,35.44,1876.12,2720.1
01-02-2019,30145.57,35.17,1883.04,2700.38
02-02-2019,30145.57,35.17,1883.04,2700.38
03-02-2019,30145.57,35.17,1883.04,2700.38
04-02-2019,30192.41,35.2,1880.74,2741.84
05-02-2019,30288.69,35.21,1880.19,2746.49
06-02-2019,30216.15,34.95,1868.58,2758.12
07-02-2019,30117.23,34.88,1824.65,2729.99
08-02-2019,30232.82,35.12,1839.47,2722.9
09-02-2019,30232.82,35.12,1839.47,2722.9
10-02-2019,30232.82,35.12,1839.47,2722.9
11-02-2019,29897.94,34.65,1790.45,2716.98
12-02-2019,29981.94,34.69,1799.33,2717.19
13-02-2019,29841.58,34.41,1793.95,2712.49
14-02-2019,29842.01,34.16,1790.11,2714.13
15-02-2019,30092.52,34.73,1834.18,2752.35
16-02-2019,30092.52,34.73,1834.18,2752.35
17-02-2019,30092.52,34.73,1834.18,2752.35
18-02-2019,30092.52,34.73,1834.18,2752.35
19-02-2019,30892.07,35.56,1884.05,2812.31
20-02-2019,30922.66,35.98,1911.8,2862.57
21-02-2019,30339.21,35.02,1885.68,2826.57
22-02-2019,30420.72,35.22,1927.5,2897.23
23-02-2019,30420.72,35.22,1927.5,2897.23
24-02-2019,30420.72,35.22,1927.5,2897.23
25-02-2019,30279.55,34.96,1941.14,2885.04
26-02-2019,30286.42,35,1958.75,2874.41
27-02-2019,30053.74,34.58,1979.25,2849.42
28-02-2019,30047.5,34.41,1998.13,2857.8
01-03-2019,29516.25,33.41,1961.68,2855.77
02-03-2019,29516.25,33.41,1961.68,2855.77
03-03-2019,29516.25,33.41,1961.68,2855.77
04-03-2019,29324.02,33.16,1909.9,2854.74
05-03-2019,29223.01,33.12,1905.42,2864.12
06-03-2019,29224.06,33.01,1879.13,2786.78
07-03-2019,29043.22,32.74,1844.44,2673.4
08-03-2019,29392.93,33.48,1849.24,2691.92
09-03-2019,29392.93,33.48,1849.24,2691.92
10-03-2019,29392.93,33.48,1849.24,2691.92
11-03-2019,28999.67,33.08,1834.31,2708.49
12-03-2019,29086.41,33.29,1864.6,2708.55
13-03-2019,29360.79,33.41,1888.07,2743.98
14-03-2019,28994.81,32.75,1850.79,2712.59
15-03-2019,29020.3,32.9,1850.94,2686.82
16-03-2019,29020.3,32.9,1850.94,2686.82
17-03-2019,29020.3,32.9,1850.94,2686.82
18-03-2019,28826.21,32.71,1845.78,2691.01
19-03-2019,28789.84,32.66,1877.85,2674.5
20-03-2019,28983.04,32.87,1912.59,2703.15
21-03-2019,28901.03,32.91,1902.32,2717.44
22-03-2019,29067.01,32.9,1877.52,2690.57
23-03-2019,29067.01,32.9,1877.52,2690.57
24-03-2019,29067.01,32.9,1877.52,2690.57
25-03-2019,29393.24,33.36,1904.48,2721.93
26-03-2019,29124.06,32.95,1903.27,2754.87
27-03-2019,29238.86,32.91,1909.82,2791.22
28-03-2019,28766.36,32.19,1869.43,2804.4
29-03-2019,28891.76,32.56,1896.85,2821.24
30-03-2019,28891.76,32.56,1896.85,2821.24
31-03-2019,28891.76,32.56,1896.85,2821.24
01-04-2019,28759.98,32.5,1897.61,2858.43
02-04-2019,28698.36,32.32,1886.97,2870.68
03-04-2019,28577.9,32.28,1926.17,2865.98
04-04-2019,28533.01,32.21,1992.22,2887.57
05-04-2019,28613.95,32.27,1997.92,2860.43
06-04-2019,28613.95,32.27,1997.92,2860.43
07-04-2019,28613.95,32.27,1997.92,2860.43
08-04-2019,28841.59,32.64,2018.09,2881.21
09-04-2019,29148.39,32.81,1998.91,2870.2
10-04-2019,29151.26,32.75,2011.26,2863.51
11-04-2019,28644.38,31.88,1979.05,2808.94
12-04-2019,28809.09,32.22,1993.82,2828.58
13-04-2019,28809.09,32.22,1993.82,2828.58
14-04-2019,28809.09,32.22,1993.82,2828.58
15-04-2019,28612.98,32.16,1979.43,2790.19
16-04-2019,28562.77,32.33,1975.56,2748.89
17-04-2019,28584.47,32.43,1992.51,2730.87
18-04-2019,28379.81,32.24,2007.72,2695.53
19-04-2019,28379.81,32.24,2007.72,2695.53
20-04-2019,28379.81,32.24,2007.72,2695.53
21-04-2019,28379.81,32.24,2007.72,2695.53
22-04-2019,28398.72,32.27,2001.4,2672.9
23-04-2019,28591.75,32.19,2002.75,2711.42
24-04-2019,28606.53,32.32,1982.38,2669.87
25-04-2019,28751.82,32.4,1995.14,2643.55
26-04-2019,28983.42,32.74,2026.07,2653.92
27-04-2019,28983.42,32.74,2026.07,2653.92
28-04-2019,28983.42,32.74,2026.07,2653.92
29-04-2019,28710.59,32.25,2015.76,2629.32
30-04-2019,28792.44,32.35,1993.34,2632.84
01-05-2019,28655.64,31.68,1954.95,2586.79
02-05-2019,28425.38,31.49,1905.17,2560.17
03-05-2019,28552.31,32.19,1945.45,2598.56
04-05-2019,28552.31,32.19,1945.45,2598.56
05-05-2019,28552.31,32.19,1945.45,2598.56
06-05-2019,28502.46,31.96,1951.83,2547.23
07-05-2019,28638.35,32.08,1941.65,2592.56
08-05-2019,28756.53,32.16,1935.68,2597.16
09-05-2019,28889.94,32.03,1910.09,2582.9
10-05-2019,29104.81,32.25,1952.24,2626.29
11-05-2019,29104.81,32.25,1952.24,2626.29
12-05-2019,29104.81,32.25,1952.24,2626.29
13-05-2019,29227.01,32,1916.02,2522.57
14-05-2019,29394.71,32.4,1944.59,2586.7
15-05-2019,29301.84,32.26,1910.06,2574.41
16-05-2019,29006,31.62,1875.57,2589.78
17-05-2019,28779.56,31.34,1848.03,2595.65
18-05-2019,28779.56,31.34,1848.03,2595.65
19-05-2019,28779.56,31.34,1848.03,2595.65
20-05-2019,28834.77,31.5,1833.67,2609.08
21-05-2019,28679.15,31.35,1832.35,2623.94
22-05-2019,28679.15,31.35,1832.35,2623.94
23-05-2019,28903.72,31.73,1793.43,2600.88
24-05-2019,28851.88,31.59,1800.38,2636.46
25-05-2019,28851.88,31.59,1800.38,2636.46
26-05-2019,28851.88,31.59,1800.38,2636.46
27-05-2019,28851.88,31.59,1800.38,2636.46
28-05-2019,28613.37,30.97,1782.03,2629.37
29-05-2019,28769.08,31.24,1773.86,2608.2
30-05-2019,28890.28,31.4,1778.85,2585.95
31-05-2019,29379.3,31.63,1783.28,2563.13
01-06-2019,29379.3,31.63,1783.28,2563.13
02-06-2019,29379.3,31.63,1783.28,2563.13
03-06-2019,29585,31.82,1832.32,2585.9
04-06-2019,29427.19,31.69,1817.57,2631.61
05-06-2019,29706.16,31.92,1791.58,2595.75
06-06-2019,29942.1,32.2,1795.72,2610.47
07-06-2019,29908.41,32.35,1794.24,2624.58
08-06-2019,29908.41,32.35,1794.24,2624.58
09-06-2019,29908.41,32.35,1794.24,2624.58
10-06-2019,29534.08,31.5,1791.84,2613.38
11-06-2019,29648.1,31.8,1816.8,2665.07
12-06-2019,29712.37,31.77,1804.96,2647.09
13-06-2019,30010.2,32.24,1810.65,2700.64
14-06-2019,30073.46,32.09,1802.7,2667.99
15-06-2019,30073.46,32.09,1802.7,2667.99
16-06-2019,30073.46,32.09,1802.7,2667.99
17-06-2019,30029.34,32.15,1780.85,2678.02
18-06-2019,30354.62,32.67,1806.49,2715.92
19-06-2019,30159.31,32.43,1805.84,2646.88
20-06-2019,31289.7,33.62,1807.43,2689.3
21-06-2019,31323.43,33.15,1820.58,2683.97
22-06-2019,31323.43,33.15,1820.58,2683.97
23-06-2019,31323.43,33.15,1820.58,2683.97
24-06-2019,31633.97,33.25,1816.67,2701.17
25-06-2019,31662.22,33.1,1813.27,2684.34
26-06-2019,31604.25,33.1,1829.4,2723.52
27-06-2019,31516.76,32.92,1818.41,2730.97
28-06-2019,31420.08,32.89,1862.2,2742.73
29-06-2019,31420.08,32.89,1862.2,2742.73
30-06-2019,31420.08,32.89,1862.2,2742.73
01-07-2019,30711.64,32.39,1842.12,2710.51
02-07-2019,31235.29,32.6,1839.52,2733.27
03-07-2019,31487.86,32.77,1859.46,2726.92
04-07-2019,31487.86,32.77,1859.46,2726.92
05-07-2019,30867.64,31.9,1779.52,2652.91
06-07-2019,30867.64,31.9,1779.52,2652.91
07-07-2019,30867.64,31.9,1779.52,2652.91
08-07-2019,30739.53,31.87,1791.78,2669.16
09-07-2019,30934.74,32.27,1791.01,2692.72
10-07-2019,31175.12,32.4,1821.96,2713.7
11-07-2019,30867.47,32.04,1813.41,2683.2
12-07-2019,31127.63,32.38,1828.93,2715.9
13-07-2019,31127.63,32.38,1828.93,2715.9
14-07-2019,31127.63,32.38,1828.93,2715.9
15-07-2019,31106.43,32.6,1850.21,2715.05
16-07-2019,31147.29,33.36,1859.95,2694.21
17-07-2019,31482.14,34.06,1864.39,2718.83
18-07-2019,31538.48,34.49,1865.86,2730.8
19-07-2019,31545.69,34.51,1872.47,2731.74
20-07-2019,31545.69,34.51,1872.47,2731.74
21-07-2019,31545.69,34.51,1872.47,2731.74
22-07-2019,31540.95,34.98,1875.02,2718.1
23-07-2019,31576.55,35.29,1902.91,2711.76
24-07-2019,31572.54,35.54,1942.11,2661.41
25-07-2019,31450.05,35.16,1931.62,2619.34
26-07-2019,31536.64,35.11,1917.99,2588.07
27-07-2019,31536.64,35.11,1917.99,2588.07
28-07-2019,31536.64,35.11,1917.99,2588.07
29-07-2019,31433.07,35.06,1941.43,2606.27
30-07-2019,31693.48,35.37,1928.17,2616.88
31-07-2019,31672.13,35.12,1945.72,2572.91
01-08-2019,31706.26,34.8,1893.36,2516.39
02-08-2019,32207.32,34.96,1894.21,2482.23
03-08-2019,32207.32,34.96,1894.21,2482.23
04-08-2019,32207.32,34.96,1894.21,2482.23
05-08-2019,32800,35.41,1915.24,2454.48
06-08-2019,33856.65,36.49,1955.66,2530.14
07-08-2019,34518.62,38.01,1988.49,2523.2
08-08-2019,34267.52,37.41,1978.67,2510.7
09-08-2019,33908.32,37.04,1950.99,2401.18
10-08-2019,33908.32,37.04,1950.99,2401.18
11-08-2019,33908.32,37.04,1950.99,2401.18
12-08-2019,34378.44,37.65,1966.37,2376.83
13-08-2019,34570.86,37.75,1972.26,2411.29
14-08-2019,34642.46,38.14,1931.74,2348.01
15-08-2019,34998.26,38.3,1933.01,2368.02
16-08-2019,34875.98,38.14,1957.21,2373.69
17-08-2019,34875.98,38.14,1957.21,2373.69
18-08-2019,34875.98,38.14,1957.21,2373.69
19-08-2019,34313.33,37.42,1953.28,2361.11
20-08-2019,34826.85,38.34,1967.72,2383.51
21-08-2019,34737.35,38.25,1971.9,2380.5
22-08-2019,34389.64,37.8,1973.62,2402.22
23-08-2019,35299.46,38.91,1971.23,2391.83
24-08-2019,35299.46,38.91,1971.23,2391.83
25-08-2019,35299.46,38.91,1971.23,2391.83
26-08-2019,35087.46,39.2,1965.52,2384.61
27-08-2019,35751.14,40.71,2007.72,2407.5
28-08-2019,35367.89,40.73,2083.94,2414.54
29-08-2019,35377.93,40.73,2126.38,2442.24
30-08-2019,35008.73,40.54,2142.33,2454.09
31-08-2019,35008.73,40.54,2142.33,2454.09
01-09-2019,35008.73,40.54,2142.33,2454.09
02-09-2019,35008.73,40.54,2142.33,2454.09
03-09-2019,35766.46,42.7,2206.28,2433.28
04-09-2019,36116.43,43.7,2289.11,2503.01
05-09-2019,35057.69,41.75,2225.75,2529.96
06-09-2019,34972.84,40.36,2221.85,2524.33
07-09-2019,34972.84,40.36,2221.85,2524.33
08-09-2019,34972.84,40.36,2221.85,2524.33
09-09-2019,34614.33,40.17,2191.56,2533.3
10-09-2019,34542.56,40.45,2167.63,2592.21
11-09-2019,34525.4,40.3,2168.93,2612.55
12-09-2019,34480.72,40.16,2189.58,2616.95
13-09-2019,34169.41,38.66,2180.25,2610.69
14-09-2019,34169.41,38.66,2180.25,2610.69
15-09-2019,34169.41,38.66,2180.25,2610.69
16-09-2019,34321.29,39.54,2142.48,2560.3
17-09-2019,34719.43,40.21,2175.99,2614.78
18-09-2019,34755.84,39.69,2152.67,2590.17
19-09-2019,34465.35,39.55,2165.58,2585.07
20-09-2019,34754.86,39.57,2171.57,2599.28
21-09-2019,34754.86,39.57,2171.57,2599.28
22-09-2019,34754.86,39.57,2171.57,2599.28
23-09-2019,34875.38,41.19,2179.68,2593.51
24-09-2019,34869.63,40.77,2170.79,2556.68
25-09-2019,34483.39,39.83,2122.95,2569.11
26-09-2019,34561.97,39.48,2143.64,2563.36
27-09-2019,34323.6,38.88,2131.63,2560.18
28-09-2019,34323.6,38.88,2131.63,2560.18
29-09-2019,34323.6,38.88,2131.63,2560.18
30-09-2019,33221.32,37.05,2002.3,2509.05
01-10-2019,33792.71,37.95,2005.67,2504.98
02-10-2019,34311.6,38.9,2030.58,2452.24
03-10-2019,34471.2,38.91,2033.37,2452.96
04-10-2019,34391.73,38.75,2013.22,2478.6
05-10-2019,34391.73,38.75,2013.22,2478.6
06-10-2019,34391.73,38.75,2013.22,2478.6
07-10-2019,34098.94,38.45,2010.83,2497.17
08-10-2019,34349.89,39.1,2031.12,2474.29
09-10-2019,34481.45,39.27,2041.96,2485.94
10-10-2019,34318.86,38.91,2073.41,2524.58
11-10-2019,33836.08,38.55,2043.58,2545.58
12-10-2019,33836.08,38.55,2043.58,2545.58
13-10-2019,33836.08,38.55,2043.58,2545.58
14-10-2019,34009.81,38.89,2039.63,2489.32
15-10-2019,33944.16,38.47,2031.69,2497.03
16-10-2019,34330.18,38.73,2045.28,2489.59
17-10-2019,34362.22,39.06,2047.04,2504.55
18-10-2019,34173.31,38.88,2048.98,2492.17
19-10-2019,34173.31,38.88,2048.98,2492.17
20-10-2019,34173.31,38.88,2048.98,2492.17
21-10-2019,33853.06,38.72,2029.04,2491.97
22-10-2019,33872.81,38.56,2039.87,2517.59
23-10-2019,34045.89,38.72,2098.65,2522.21
24-10-2019,34078.07,39.02,2095.29,2524.76
25-10-2019,34320.71,39.55,2126.53,2586.33
26-10-2019,34320.71,39.55,2126.53,2586.33
27-10-2019,34320.71,39.55,2126.53,2586.33
28-10-2019,33930.81,39.25,2082.99,2595.68
29-10-2019,33817.08,39.1,2093.84,2595.97
30-10-2019,34029.89,39.28,2111.71,2557.04
31-10-2019,34495.89,39.78,2122.61,2550.43
01-11-2019,34408.59,39.74,2168.33,2597.27
02-11-2019,34408.59,39.74,2168.33,2597.27
03-11-2019,34408.59,39.74,2168.33,2597.27
04-11-2019,34186.59,39.51,2119.89,2609.42
05-11-2019,33802.24,38.68,2115.61,2623.69
06-11-2019,33966.51,38.72,2115.9,2618.86
07-11-2019,33423.31,37.48,2078.63,2598.84
08-11-2019,33534,37.26,2041,2575.26
09-11-2019,33534,37.26,2041,2575.26
10-11-2019,33534,37.26,2041,2575.26
11-11-2019,33400.9,37.21,2013.23,2543.38
12-11-2019,33415.08,37.13,1994.18,2545.89
13-11-2019,33732.8,37.73,2011.23,2542.69
14-11-2019,34136.95,38.17,2040.61,2569.92
15-11-2019,33944.98,37.9,2062.42,2603.36
16-11-2019,33944.98,37.9,2062.42,2603.36
17-11-2019,33944.98,37.9,2062.42,2603.36
18-11-2019,33910.03,37.88,2056.87,2610.81
19-11-2019,34073.97,38.27,2102.53,2610.05
20-11-2019,34034.14,38.22,2118.79,2566.52
21-11-2019,33759.56,38.06,2110.58,2563.8
22-11-2019,33746.53,37.9,2052.33,2580.03
23-11-2019,33746.53,37.9,2052.33,2580.03
24-11-2019,33746.53,37.9,2052.33,2580.03
25-11-2019,33616.32,37.67,2071.31,2620.54
26-11-2019,33641.79,37.97,2094.37,2641.39
27-11-2019,33376.96,37.57,2050.52,2640.71
28-11-2019,33376.96,37.57,2050.52,2640.71
29-11-2019,33713.21,37.76,2065.44,2655.12
30-11-2019,33713.21,37.76,2065.44,2655.12
01-12-2019,33713.21,37.76,2065.44,2655.12
02-12-2019,33719.85,37.56,2069.13,2660.68
03-12-2019,34039.92,38.15,2093.7,2627.2
04-12-2019,34101.96,37.6,2081.05,2653.88
05-12-2019,33941.19,37.67,2064.88,2680.5
06-12-2019,33487.5,36.59,2058.23,2754.27
07-12-2019,33487.5,36.59,2058.23,2754.27
08-12-2019,33487.5,36.59,2058.23,2754.27
09-12-2019,33446.02,36.66,2054.48,2772.58
10-12-2019,33368.07,36.63,2100.05,2763.9
11-12-2019,33546.74,36.98,2140.11,2821.7
12-12-2019,33352.73,37.06,2143.7,2842.14
13-12-2019,33474.75,37.12,2102.27,2801.23
14-12-2019,33474.75,37.12,2102.27,2801.23
15-12-2019,33474.75,37.12,2102.27,2801.23
16-12-2019,33522.36,37.42,2112.02,2818.37
17-12-2019,33623.02,37.45,2115.52,2836.11
18-12-2019,33716.85,37.55,2137.81,2861.89
19-12-2019,33738.09,37.66,2130.6,2844.57
20-12-2019,33768.58,37.94,2088.58,2847.48
21-12-2019,33768.58,37.94,2088.58,2847.48
22-12-2019,33768.58,37.94,2088.58,2847.48
23-12-2019,33852.49,38.44,2138.93,2879.79
24-12-2019,34321.53,39.33,2155.08,2894.71
25-12-2019,34321.53,39.33,2155.08,2894.71
26-12-2019,34714.85,39.82,2189.89,2927.42
27-12-2019,34701.69,39.58,2176.13,2924.5
28-12-2019,34701.69,39.58,2176.13,2924.5
29-12-2019,34701.69,39.58,2176.13,2924.5
30-12-2019,34723.92,39.72,2195.78,2958.78
31-12-2019,34837.58,39.54,2227.13,2960.59
01-01-2020,34837.58,39.54,2227.13,2960.59
02-01-2020,34812.04,39.69,2234.64,2889.3
03-01-2020,35570.31,40.13,2260.46,2873.5
04-01-2020,35570.31,40.13,2260.46,2873.5
05-01-2020,35570.31,40.13,2260.46,2873.5
06-01-2020,36119.76,40.38,2214.88,2882.87
07-01-2020,36277.21,40.9,2229.53,2873.63
08-01-2020,36131.62,40.6,2224.88,2891.45
09-01-2020,35626.17,39.67,2220.41,2835.77
10-01-2020,35650.37,39.93,2245.92,2852.99
11-01-2020,35650.37,39.93,2245.92,2852.99
12-01-2020,35650.37,39.93,2245.92,2852.99
13-01-2020,35321.95,39.56,2229.41,2879.98
14-01-2020,35068.99,38.88,2233.19,2900.89
15-01-2020,35352.51,39.49,2324.19,2928.26
16-01-2020,35218.6,39.32,2263.86,3137.52
17-01-2020,35555.49,39.75,2325.2,3161.1
18-01-2020,35555.49,39.75,2325.2,3161.1
19-01-2020,35555.49,39.75,2325.2,3161.1
20-01-2020,35555.49,39.75,2325.2,3161.1
21-01-2020,35543.47,39.22,2288.27,3120.15
22-01-2020,35587.86,39.34,2324.32,3119.86
23-01-2020,35754.43,39.29,2289.1,3063.7
24-01-2020,36025.66,40.06,2304.95,3056.34
25-01-2020,36025.66,40.06,2304.95,3056.34
26-01-2020,36025.66,40.06,2304.95,3056.34
27-01-2020,36158.39,39.93,2260.82,2981.38
28-01-2020,36042.13,38.67,2274.11,3001.67
29-01-2020,35950.13,38.62,2218.2,2996.43
30-01-2020,36299.31,39.81,2239.85,3005.77
31-01-2020,36458.58,40.05,2209.3,2932.46
01-02-2020,36458.58,40.05,2209.3,2932.46
02-02-2020,36458.58,40.05,2209.3,2932.46
03-02-2020,36254.53,39.23,2225.11,2928.02
04-02-2020,35547.57,38.88,2208.88,2932.91
05-02-2020,35610.01,38.85,2250.26,2991.65
06-02-2020,35817.13,39.38,2207.7,2996.68
07-02-2020,36043.48,39.27,2221.07,2928.84
08-02-2020,36043.48,39.27,2221.07,2928.84
09-02-2020,36043.48,39.27,2221.07,2928.84
10-02-2020,36206.68,39.5,2217.19,2921.41
11-02-2020,35878.91,38.96,2225.01,2936.97
12-02-2020,35917.79,38.75,2210.2,2995.94
13-02-2020,36104.83,39.03,2227.81,2986.12
14-02-2020,36264.94,39.27,2213.43,2960.97
15-02-2020,36264.94,39.27,2213.43,2960.97
16-02-2020,36264.94,39.27,2213.43,2960.97
17-02-2020,36264.94,39.27,2213.43,2960.97
18-02-2020,36702.85,40.24,2273.97,2999.52
19-02-2020,36991.6,40.72,2305.1,3054.58
20-02-2020,37332.24,40.9,2254.34,3135.75
21-02-2020,38128.22,41.54,2256.72,3182.21
22-02-2020,38128.22,41.54,2256.72,3182.21
23-02-2020,38128.22,41.54,2256.72,3182.21
24-02-2020,38652.72,42.19,2245.81,3098.56
25-02-2020,38148.03,40.75,2153.75,3006.75
26-02-2020,37895.03,39.85,2108.03,2919.12
27-02-2020,37786.09,39.36,2081.92,2781.26
28-02-2020,36171.4,36.66,1995.31,2754.44
29-02-2020,36171.4,36.66,1995.31,2754.44
01-03-2020,36171.4,36.66,1995.31,2754.44
02-03-2020,36936.18,37.43,1990.98,2842.47
03-03-2020,38447.74,38.8,2032.78,2929.26
04-03-2020,38697.11,39.21,2061.13,3071.07
05-03-2020,39668.99,39.94,2058.2,3047.1
06-03-2020,39673.06,39.54,2125.89,2945.59
07-03-2020,39673.06,39.54,2125.89,2945.59
08-03-2020,39673.06,39.54,2125.89,2945.59
09-03-2020,39836.39,39.13,2049.99,2652.48
10-03-2020,39689.1,39.13,2077.63,2801.63
11-03-2020,39159.61,38.61,2069.16,2609.79
12-03-2020,38200.23,37.11,1876.96,2402.79
13-03-2020,36694.33,33.86,1798.77,2449.26
14-03-2020,36694.33,33.86,1798.77,2449.26
15-03-2020,36694.33,33.86,1798.77,2449.26
16-03-2020,35305.98,29.36,1560.36,2255.3
17-03-2020,36845.97,29.15,1605.38,2467.34
18-03-2020,35153.12,27.01,1437.49,2143.89
19-03-2020,35644.99,28.21,1436.55,2210.47
20-03-2020,35859.95,28.87,1502.06,2126.27
21-03-2020,35859.95,28.87,1502.06,2126.27
22-03-2020,35859.95,28.87,1502.06,2126.27
23-03-2020,38098.55,31.11,1525.64,2115.4
24-03-2020,40836.32,33.86,1725.99,2455.08
25-03-2020,40545.76,35.65,1851.8,2550.87
26-03-2020,40237.48,34.54,1797.17,2609.09
27-03-2020,39013.91,33.7,1777.84,2436.55
28-03-2020,39013.91,33.7,1777.84,2436.55
29-03-2020,39013.91,33.7,1777.84,2436.55
30-03-2020,39353.84,33.03,1756.37,2462.93
31-03-2020,38384.22,33.06,1756.06,2445.22
01-04-2020,38220.11,32.63,1725.01,2435.76
02-04-2020,40543.84,35.22,1810.59,2596.27
03-04-2020,40517.5,34.64,1771.04,2529.68
04-04-2020,40517.5,34.64,1771.04,2529.68
05-04-2020,40517.5,34.64,1771.04,2529.68
06-04-2020,41100.75,35.83,1784.22,2613.42
07-04-2020,40659.85,36.44,1809.76,2595.21
08-04-2020,41046.69,36.12,1798.23,2665.47
09-04-2020,42400.38,37.79,1818.41,2857.32
10-04-2020,42400.38,37.79,1818.41,2857.32
11-04-2020,42400.38,37.79,1818.41,2857.32
12-04-2020,42400.38,37.79,1818.41,2857.32
13-04-2020,42726.8,36.67,1826.32,2929.36
14-04-2020,43438.13,38.45,2016.99,2972.83
15-04-2020,42165.04,36.48,1954.45,2833.24
16-04-2020,42707.86,37.38,1959.39,2920.43
17-04-2020,42127.49,36.76,1948.51,2970.41
18-04-2020,42127.49,36.76,1948.51,2970.41
19-04-2020,42127.49,36.76,1948.51,2970.41
20-04-2020,41884.19,37.04,1949.48,2898.31
21-04-2020,41658.92,35.59,1881.63,2858.06
22-04-2020,42778.79,36.57,1892.84,2958.7
23-04-2020,42575.31,36.47,1934.59,2952.1
24-04-2020,42347.06,36.26,1900.27,2986.08
25-04-2020,42347.06,36.26,1900.27,2986.08
26-04-2020,42347.06,36.26,1900.27,2986.08
27-04-2020,41978.94,36.06,1904.37,2993.15
28-04-2020,41897.75,35.93,1939.96,3023.33
29-04-2020,41876.47,36.06,1955.42,3099.64
30-04-2020,40751.16,34.87,1958.68,2903.22
01-05-2020,41251.8,35,1874.29,2905.38
02-05-2020,41251.8,35,1874.29,2905.38
03-05-2020,41251.8,35,1874.29,2905.38
04-05-2020,41488.1,34.62,1881.78,2951.44
05-05-2020,41564.05,35.52,1902.38,2993.55
06-05-2020,41244.72,35.51,1863.38,2940.42
07-05-2020,42155.16,36.86,1903.57,3023.21
08-05-2020,41824.62,37.25,1919.4,3108.88
09-05-2020,41824.62,37.25,1919.4,3108.88
10-05-2020,41824.62,37.25,1919.4,3108.88
11-05-2020,41164.99,36.73,1885.97,2983.74
12-05-2020,41816.12,37.23,1896,2969.73
13-05-2020,41702.04,36.87,1861.86,2981.54
14-05-2020,42149.04,37.86,1868.23,3064.32
15-05-2020,42553.22,40.02,1971.85,3133.13
16-05-2020,42553.22,40.02,1971.85,3133.13
17-05-2020,42553.22,40.02,1971.85,3133.13
18-05-2020,42215.53,41.18,2107.85,3227.66
19-05-2020,42394.49,42.07,2151.08,3246.27
20-05-2020,42775.12,42.55,2272.17,3232.53
21-05-2020,41917.95,40.86,2099.92,3169.12
22-05-2020,42175.04,41.55,2143.76,3161.38
23-05-2020,42175.04,41.55,2143.76,3161.38
24-05-2020,42175.04,41.55,2143.76,3161.38
25-05-2020,42175.04,41.55,2143.76,3161.38
26-05-2020,41716.31,41.58,2125.7,3083.72
27-05-2020,41691.43,41.71,2129.3,3106.6
28-05-2020,41935.32,42.37,2114.76,3092.15
29-05-2020,42418.03,43.57,2125.91,3112.84
30-05-2020,42418.03,43.57,2125.91,3112.84
31-05-2020,42418.03,43.57,2125.91,3112.84
